0.65000000000009;0.66;271.6;-0.31;5.55;-5.42
117.32;0.090000000000002;139.03;0.76;34.4;3.04
158.59;0.49;20.040000000001;0.07;3.33;1.92
60.7;1.95;515.32;3.86;63.38;12.47
-97.94;-1.64;-308.33;-0.44;-56.87;-13.66
-18.46;0.35;-67.619999999999;-0.1;0.37;0.27000000000001
-2.6799999999998;0.030000000000001;-109.7;1.68;0.26999999999998;-4.21
42.84;0.72;299.4;2.18;30.86;4.41
35.36;0.040000000000001;34.91;1.25;2.8099999999999;0.69
-73.87;-0.74;-97.69;-3.05;-10.87;-2.85
-30.56;-0.17;-148.3;0.93;0.080000000000041;-1.02
146.24;0.16;150.16;1.21;14.79;4.07
36.96;0.32;425.94;-1.47;79.75;9.33
21.26;-0.29;61.18;-0.52;23.82;6.51
187.79;0.010000000000002;56.879999999999;0.65;16.93;9.03
3.2700000000002;-0.56;-237.34;-0.63;-21.79;-8.43
-54.64;-0.14;-147.26;0.79;-33.92;-2.48
-74.84;-0.36;-205.59;-0.19;-2.91;-8.26
36.63;1.18;61.070000000001;-0.19;-0.060000000000059;-1.42
-63.1;-0.53;-145.01;0.060000000000002;-10.32;-4.65
-223.08;-1.34;-718.81;-3.06;-67.25;-17.52
102.47;0.09;19.33;-0.81;5.35;6.37
30.65;0.23;250.32;0.95;52.87;4.11
-34.59;0;65.099999999999;-0.71;1.8299999999999;3.52
-102.77;-0.33;-236.44;-1.29;-20.02;-8.23
-60.08;-0.51;-216.2;-0.56;-14.45;-2.38
-61.98;0.83;-117.74;0.16;-15.55;-3.81
-1.8199999999999;1.91;72.920000000001;0.55;9.86;2.17
-34.62;-0.77;-20.92;-0.12;1.8000000000001;-2.44
125.12;0.030000000000001;322.5;1.13;28.99;6.11
-58.4;0.2;-131.56;-0.71;-24.24;-4.78
-102.24;-0.28;-331.09;-0.89;-45.91;-5.79
-89.79;-1.25;-437.71;-1.27;-52.93;-7.22
-4.1699999999998;-0.02;-108.86;0.91;-7.5500000000001;0.16
-28.15;0;-80.900000000001;0.02;-7.1700000000001;-3.55
7.65;0.16;29.71;0.35;14.85;2.21
-29.54;-0.41;-135.72;-0.07;-31.18;-3.44
-86.09;-0.68;-171.63;-0.61;-48.93;-4.75
94.9;0.77;334.09;0.41;51.87;7.8
-34.84;-0.26;-153.17;-0.39;-19.67;-3.47
40.77;1.64;205.07;0.65;35.78;2.84
-15.56;-0.040000000000001;-103.32;-0.35;-14.18;-0.89
80.75;0.71;183.73;2.18;23.72;4.65
95.12;-0.21;62.78;0.32;25.49;1.66
-41.08;-0.3;-151.62;-0.85;-21;-4.66
9.51;1.17;56.04;0.23;5.52;0.13000000000001
6.28;1.56;70.29;-0.13;2.9000000000001;0.87
-4.6900000000001;0.18;5.6799999999994;0.44;-4.8100000000001;-0.94
-14.82;-0.71;-11.12;0.02;-1.7;-0.61000000000001
-15.91;-0.29;-32.01;0.1;-1.09;-0.94999999999999
-184.12;-2.26;-883.92;-3.37;-83.46;-14.33
10.57;1;30.519999999999;0.029999999999999;3.53;0.31
-60.43;0.6;-231.38;-0.93;-27.41;-5.18
-43.21;-1.07;-260.29;-0.029999999999999;-22.22;-7.59
67.54;0.61;369.03;1.22;48.02;9.79
-40.38;0.18;-172.16;-0.56;-22.86;-4.86
-0.009999999999991;0.76;52.71;-0.029999999999999;5.93;0.16
-5.8399999999999;1;-20.61;-0.26;-1.18;-0.86999999999999
37.38;-0.039999999999999;206.03;0.28;17.96;3.27
8.39;-0.35;0.38999999999942;-0.09;17.54;-1.26
-13.21;-0.62;-3.4899999999998;-0.12;-1.27;-0.98999999999999
-12.15;1.21;-7.0700000000006;-0.09;-8.44;-0.95999999999999
-129.94;-1.76;-687.28;-1.72;-65.96;-14.3
35.62;0.35;201.69;-0.24;19.54;2.26
-17.91;-1.18;-58.450000000001;-0.21;-22.71;-3.13
-1.5699999999999;0.34;110.41;-0.039999999999999;6.87;0.86
-31.85;-0.55;-39.360000000001;-0.34;-18.47;-2.83
-14.16;-0.36;-107.22;0.18;-9.24;0.86
-46.32;0.11;-193.21;-0.52;-9.28;-3.57
13.8;0.1;-16.780000000001;-0.1;-11.09;-2.06
46.2;0.34;411.83;0.77;29.91;5.13
17.36;-0.27;19.240000000001;-0.040000000000001;6.29;0.48999999999999
45.72;0.38;294.28;0.98;29.64;6.58
-14.3;-0.51;-38.37;-0.08;-12.53;0.63
8.69;-0.09;84.08;0.08;5.22;-0.35000000000001
-58.36;-0.45;-194.62;-0.37;-10.61;-4.7
3.74;-0.21;89.070000000001;-0.15;5.18;0.23
-2.98;0.59;-54.95;-0.16;-4.32;-2.65
43.33;0.02;220.87;0.36;24.14;3.65
-25.19;-0.36;-36.26;-0.54;-11.7;-2.17
-47.08;-0.71;-346.02;-0.84;-36.58;-4.5
7.8;-0.32;-1.6000000000004;-0.32;-0.77000000000004;0.28
-24.04;-0.56;-198.37;-0.34;-14.07;-1.34
20.03;0.07;53.730000000001;0.13;6.58;0.83999999999999
5.75;-0.02;46.51;0.14;2.4;-0.019999999999996
27.78;0.27;113.61;0.51;18.26;2.73
64.96;0.78;291.04;0.56;23.44;3.68
56.78;0.65;687.67;0.83;27;7.05
-30.78;-0.8;-26.480000000001;-0.34;-27.5;-2.78
-5.77;-0.17;102.22;-0.27;-8.1;-0.78999999999999
-49.17;-0.96;-140.75;-0.48;-24.97;-4.65
24.72;0.54;107.26;0.27;22.55;2.45
-3.5700000000001;-0.44;-35.339999999999;-0.35;-8.79;-1.91
3.99;0.01;376.56;0.26;-5.23;-0.40000000000001
58.31;0.13;500.72;0.48;23.91;6.65
-6.91;0.84;34.049999999999;0.11;0.69;-1.16
-41.33;0.12;-314.96;-0.28;-9.91;-3.6
25;0.9;286.47;0.19;7.14;0.98
-15.45;0.66;-86.05;-0.26;-8.58;-1.13
11.73;-0.59;20.29;0.02;0.67000000000002;-0.20999999999999
-16.85;-0.89;-58.37;-0.53;-11.32;-1.79
-38.48;0.7;-414.11;-0.48;-21.73;-4.22
-25.37;-0.3;-232.49;-0.3;-22.57;-1.38
-14.44;0;52.190000000001;0.13;0.87;-0.10000000000001
-7.92;0.54;-119.31;0.12;7.15;1.31
-26.94;-0.21;-420.35;-0.19;-11.86;-4.3
17.15;-0.12;63.679999999999;0.04;7.19;1.49
-29.52;-0.19;-186.34;-0.08;-11.14;-2.15
-24.11;-0.31;-121;-0.35;-23.88;-4.53
-67.06;-1.13;-451.14;-1.03;-19.04;-4.97
26.69;0.53;287.97;0.3;11.59;1.81
-57.26;-0.88;-518.01;-0.63;-43.58;-6.15
11.4;-0.07;315.75;-0.11;-1.72;0.18
2.85;0.060000000000001;-19.94;-0.090000000000001;-4;0.84
-46.5;-1.14;-123.47;-0.48;-33.54;-3.53
-41.74;-1.47;-134.92;-0.22;-24.45;-3.47
33.57;0.7;297.7;0.39;26.47;3.78
-0.11000000000001;-0.16;-126.57;-0.26;-4.93;-1.26
46.02;0.82;237.42;0.91;23.12;4.45
-6.39;-0.59;-114.19;-0.29;-12.59;-2.72
9.7800000000001;0.25;105.01;0.14;5.25;0.95
-29.53;-0.37;-81.889999999999;-0.18;-17.54;-1.99
-7.13;-0.15;37.12;-0.21;-3.52;0.56
-11.02;-0.18;-88.97;-0.23;-12.3;-1.31
3.63;0.2;106.81;0.23;7.9;2.04
9.9;0.48;218.68;0.21;7.97;1.05
-0.32000000000005;-0.01;14.84;-0.060000000000001;-4.38;-0.38
-14.36;0.1;-19.19;-0.09;-5.58;-0.98
8.1999999999999;0.9;47.900000000001;0.26;4.31;1.29
35.52;0.31;328.2;0.67;17.32;4.76
-5.65;-0.24;-3.46;0.4;-2.75;-0.75
-18.86;-0.48;-119.71;-0.2;-7.65;-1.92
3.0599999999999;0.26;86.49;0.36;-0.87;1.98
74.67;0.46;155.35;0.21;14.92;4.63
23.5;-0.18;90.16;-0.1;-3.56;-1.14
-5.14;0.11;32.38;0.06;-2.75;0.51000000000001
-10.62;0.030000000000001;49.980000000001;-0.09;-5.57;1.85
-81.71;-1.12;-427.21;-1.05;-41.73;-7.93
-35.87;-0.24;-494.43;-0.39;-19.46;-3.98
-7.63;-0.029999999999999;-14.92;-0.01;-6.8;0.18
-28.35;-0.55;-235.59;-0.35;-22.6;-3.65
17.19;0.17;180.68;0.39;4.21;3.23
-22.57;-0.21;-67.04;-0.1;-3.85;-2.13
-27.3;-0.08;4.3800000000001;-0.06;-8.93;-2.37
-12.17;-0.26;-3.2399999999998;-0.04;-5.46;-0.13
42.24;0.41;156.5;0.52;24.21;2.22
-11.97;0.46;47.660000000001;-0.11;9.82;3.8
-8.09;0.17;-6.7299999999996;0.04;5.9;-0.98
2.52;-0.27;-6.04;0.060000000000001;-1.06;0.73999999999999
-35.68;-0.54;-247.81;-0.61;-23.12;-5.23
18.45;0.18;80.67;0.25;11.62;1.75
-1.25;0.11;65.839999999999;0.18;1.12;0.23
7.94;0.36;124.25;0.31;4.71;0.84
57.31;0.34;207.78;0.49;29.9;5.5
-11.18;-0.12;-33.169999999999;-0.079999999999999;-5.27;-0.14
0.23000000000002;0.040000000000001;-15.860000000001;0.029999999999999;2.45;0.46
-16.71;-0.1;-59.08;-0.25;-8.25;-2.15
-27.85;-0.51;-225.67;-0.32;-15.67;-0.47
79.26;0.050000000000001;81.6;0.17;-1.86;-0.090000000000003
47.95;0.4;239.61;0.3;16.13;6.57
-27.67;-0.11;-68.469999999999;-0.11;-11.33;-2.6
2.6999999999999;0.029999999999999;-52.94;0.01;10.97;-0.37
-17.24;-0.08;-13.639999999999;-0.23;-2.65;-0.97
6.8299999999999;0.029999999999999;11.22;0.2;2.02;-0.2
8.83;0.47;-41.679999999999;-0.1;-4.47;-0.5
-27.69;-0.24;-105.19;-0.11;-8.81;-2.98
2.89;0.12;135.25;0.17;5.93;1.5
0.079999999999927;0.38;12.61;0.12;2.92;0.48
-4.67;-0.22;2.6099999999997;-0.08;0.92000000000002;-1.02
6.11;0;-21.04;0.01;-0.85999999999998;0.049999999999997
14.89;0.11;86.75;0.24;7.04;1.91
-13.4;-0.2;-37.68;-0.08;-3.52;-1.24
-4.1;-0.059999999999999;-55.59;-0.01;-2.56;-0.61
-67.36;-0.91;-313.28;-0.63;-26.72;-5.69
-2.62;0.14;10.77;-0.060000000000001;-1.61;1.33
1.35;0.01;-5.8000000000002;0.04;2.45;-0.090000000000003
-0.19000000000006;0.050000000000001;36.8;-0.029999999999999;-1.42;-0.82
12;0.59;247.57;0.3;9.22;1.76
-0.089999999999975;-0.23;32.8;0.03;2;-0.69000000000001
-7.63;0.010000000000002;-9.1300000000001;0.03;-1.36;-0.15
-15.26;-0.3;-104.12;-0.15;-6.57;-1.4
7.93;0.13;3.5500000000002;-0.029999999999999;1.91;1.06
7.08;-0.059999999999999;-32.04;0.069999999999999;2.04;0.23999999999999
7.53;0.09;101.15;0.060000000000001;0.59;-0.07
-3.3;-0.08;-51.15;-0.07;-1.39;-0.98999999999999
-8.49;0.060000000000001;-9.8700000000008;0.03;0.28;0.43
1.45;-0.07;18.33;-0.04;-0.46000000000001;-0.31
-1.15;-0.040000000000001;-21.030000000001;0.01;-1.96;-0.18
-4.77;0;-13.5;-0.01;1.65;-0.009999999999998
-1.17;-0.02;20.28;-0.03;-0.61000000000001;-0.31
0.079999999999984;-0.01;-17.8;0.02;0.59;-0.3
-21.52;-0.27;-148.55;-0.28;-7.3;-2.54
4.38;0.02;-2.1800000000003;-0.020000000000001;0.13999999999999;0.039999999999999
5.54;0.049999999999999;43.21;0.12;1.82;0.77
-1.68;0.13;28.87;0.04;0.47;0.63
38.68;0.02;13.309999999999;0.11;2.72;0.81
16.25;-0.02;-17.820000000001;-0.090000000000001;-1.72;-0.32
86.96;0.15;72.61;0.21;10.7;3.09
-13.77;-0.060000000000001;-14.88;-0.039999999999999;-0.78;-0.65
74.91;0.11;35.45;0.26;9.03;2.15
-9.9200000000001;0.040000000000001;60.76;-0.03;-0.20999999999998;-1.39
-39.04;-0.17;-81.05;-0.2;-5.86;-1.76
-39.52;-0.11;-70.29;-0.11;-3.21;-0.73
23.68;0.01;33.44;0.06;3.73;0.57
-35.02;-0.13;-44.58;-0.11;-3.05;-1.65
-6.17;-0.07;7.0699999999997;0.1;0.48000000000002;-0.019999999999996
-5.24;-0.15;-16.110000000001;-0.14;-3.31;-1.12
-81.5;-0.93;-713.57;-0.63;-27.22;-6.69
-56.77;-0.19;-78.61;-0.01;-1.16;0.8
-15.01;-0.29;-50.56;-0.11;-5.41;-1.43
-18.3;-0.09;49.76;0.060000000000001;1.26;-0.32
13.53;0.27;43.769999999999;-0.010000000000001;1.86;0.2
-84.89;-1.37;-737.08;-0.48;-26.57;-5.87
-17.39;-0.94;-535.95;-0.34;-20.47;-3.72
-1.69;0.39;196.02;0.04;6.61;1.32
-4.59;-0.16;-56.85;-0.1;-5.34;-0.40000000000001
-12.99;-0.29;-88.3;-0.05;-5.72;-0.87
-39.56;-0.71;-580.54;-0.41;-12.56;-3.66
12.57;0.26;207.71;0.14;4.7;1.88
-20.68;-0.36;-298.98;-0.24;-9.94;-1.48
0.65000000000001;0.14;144.95;-0.08;6.09;2.2
31.32;0.34;383.64;0.23;9.26;3.02
-7.35;0.03;30.76;-0.29;-4.37;-0.8
-24.19;-0.27;-276.83;-0.13;-4.94;-1.89
16.14;0.28;246.21;0.11;7.11;2.84
-2.59;-0.01;-67.62;-0.11;-2.73;-0.85
-20.4;-0.24;-284.11;-0.27;-8.19;-2.64
-11.16;0.72;59.99;-0.16;1.41;-0.059999999999999
-21.73;0.33;-189.13;-0.23;-6.96;-1.72
-26.2;-1.07;-121.99;-0.29;-9.1;-1.82
-17.63;-0.45;-202.38;-0.16;0.5;-2.21
-4.53;0.23;116.99;0.14;-0.48;0.099999999999998
5.18;0.020000000000001;30.65;0.12;-0.25;0.53
-4.09;-0.11;-106.28;-0.04;-2.8;-0.99
-6.35;0.07;-64.16;-0.14;-2.46;-0.9
0.26000000000001;0.19;51.17;0.15;1.4;0.81
-9.48;-0.39;-158.13;-0.14;-4.31;-1.21
-7.36;-0.01;-50.03;-0.01;-1.35;0.33
-2.24;0;-12.73;0.07;-0.039999999999992;0.43
1.6;0.1;12.83;0.02;1.36;1.82
9.13;1.3;269.04;0.48;9.15;3.32
14.83;-0.15;80.6;0.18;1.86;0.32
29.34;0.01;162.33;-0.06;5.03;0.1
61.23;0.01;356.55;0.18;13.5;2.99
-6.21;-0.01;-244.23;-0.1;-5.8;-2.22
2.59;0;41.21;-0.02;5.56;1.04
7.56;0.01;88.45;0.26;17.31;2.56
-12.83;0.33;93.8;0.03;10.81;0.9
-15.7;-0.41;-286.23;-0.36;-12.18;-3.86
6.79;-0.01;29.88;0.1;2.09;-0.27
-25.41;-0.01;-204.11;-0.29;-16.25;-2.58
18.6;0.34;283.3;0.36;19.59;3.93
1.87;0;29.41;0.09;10.24;1.01
-9.37;0;-72.14;-0.08;-6.08;-0.98
-12.26;-0.03;-141.77;-0.1;-6.84;-1.96
12.38;-0.11;37.65;0.08;7.68;1.61
6.48;0.12;179.69;0.27;16.92;2.06
-5.96;-0.23;-116.34;-0.23;-7.09;-1.64
-2.17;0.11;26.14;0.04;5.15;0.36
-0.13;0.04;-3.1599999999999;-0.02;1.04;2.7
5.62;0.24;221.58;0.17;0.37;4.26
-5.28;-0.020000000000001;-47.68;-0.12;-6.11;-1.65
1.64;0.44;7.71;0.03;0.22;1.67
-1.47;-0.19;0.46000000000004;0.11;-0.060000000000002;-0.15
-26.48;-0.65;-383.14;-0.49;-23.02;-5.55
-4.85;0.07;-14.06;-0.06;-3.6;-2.02
5.08;0;13.56;0.02;0.20999999999999;0.39
-10.72;-0.44;-127;-0.17;-8.78;-2.06
9.32;0.46;160.19;0.24;13.11;2.24
-6.39;-0.090000000000001;-87.66;-0.11;-9.83;-1.39
1.32;0.27;5.0800000000004;0.06;3.33;0.58
1.83;0.42;54.24;0.08;0.069999999999993;0.099999999999998
-3.02;-0.03;-24.31;-0.08;-2.78;-0.41
3.56;0.1;87.27;0.06;5.13;1.53
-7.11;-0.12;-157.32;-0.16;-6.88;-1.8
-1.29;0.01;-9.3000000000002;-0.01;-1.91;0.02
7.09;0.020000000000001;36.53;0.13;2.62;0.91
3.69;-0.020000000000001;-34.07;-0.03;-1.72;0.050000000000001
-2.64;-0.01;21.18;0.02;-0.030000000000001;0.98
-2.47;0.18;-6.3200000000002;0.01;-1.37;-0.009999999999998
-0.76000000000001;0.32;20.24;-0.03;0.67999999999999;0.33
-4.46;0.11;-34.1;-0.06;-3.07;-0.58
-11.62;-0.81;-118.93;-0.15;-7.75;-1.82
-0.21000000000001;0.12;-33.85;0.05;-0.93000000000001;0.09
7.54;0.23;51.77;0.07;4.05;0.95
-3.47;0.090000000000001;-24.14;-0.01;-1.7;-0.32
1.6;-0.03;20.72;0.03;0.37;1.42
2.87;-0.03;1.0300000000002;-0.02;0.34999999999999;0.099999999999994
-1.35;-1.45;-31.05;0.03;-0.75;0.26
0.14;1.71;-4.1100000000001;0.01;-0.3;0.56
-1.24;0.98;7.2199999999998;0.01;-0.039999999999992;0.27
-1.45;-0.3;-45.52;-0.05;-1.95;-1.43
-1.56;0.3;-16.46;0;-0.5;0.35
12.83;0.02;250.86;0.37;13.54;8.45
1.04;0;17.99;0.06;1.42;2.68
-2.25;2;9.1199999999999;0.01;2.76;2.14
-3.45;0.07;-38.75;0;-1.17;-3.22
0;-0.23;-7.2400000000002;0.16;0.83;0.22
-0.099999999999994;-0.3;-9.31;-0.08;0.079999999999998;-1.69
-1.1;-0.049999999999999;-10.69;-0.08;-0.45;-0.009999999999998
0.40000000000001;-0.030000000000001;0.42999999999984;0.01;0.39;0.69
0.31;1.09;32.32;0.05;2.23;1.63
2.37;-1.23;26.79;0.03;9.82;-0.29
17.2;0.1;250.44;0.6;10.66;3.67
2.91;1.13;39.86;0.17;1.02;0.56
1.92;0.17;13.64;0.23;1.76;3.14
-4.85;0.18;-29.72;-0.1;-2.49;-2.67
3.59;0;62.86;0.16;4.47;1.34
5.26;-0.02;164.73;0.4;10.21;2.01
-18.38;-0.63;-355.93;-0.69;-20.34;-7.01
4.02;0.97;50.84;-0.06;0.31;1.18
-2.86;-1.12;-29.74;-0.15;-2.64;-0.95
-2.03;-0.18;-14;0.04;-3.9;-0.27
-0.31999999999999;0.19;22.87;0.08;3.06;1.43
1.84;-0.1;8.98;0.11;0.38;1.88
-0.75999999999999;1.77;6.8299999999999;-0.13;-3.33;0.63
-1.17;-0.26;-34.02;0.02;-1.56;-0.73
-6.57;0.18;-86.7;-0.3;-5.73;-2.22
7.97;1.72;140.7;0.51;10.54;7.08
0.38;0.47;12.8;0.06;2.12;3.2
-1.11;4.42;12.84;0;-0.46000000000001;1.29
-3.41;-4.57;-35.38;-0.2;-4.48;-1.54
5.55;0.32;74.98;0.14;3.95;1.54
-0.41999999999999;0.1;4.2400000000002;0.01;-0.51000000000002;0.14
-3.37;-0.1;-52.74;-0.16;-3.13;-1.99
-0.58000000000001;1.13;14.23;0.06;0.23000000000002;1.65
0.02000000000001;-0.41;-17.5;-0.08;-1.53;-1.51
3.61;-0.16;5.4700000000003;-0.01;0.079999999999984;0.48
12.68;0.15;38.54;0.12;4.06;2.41
11.7;0.73;103.02;0.13;4.98;2.89
-1.37;-0.11;-21.43;-0.04;-1.9;-0.42
5.88;-0.09;-10.76;-0.04;-1.11;-1.23
-0.23000000000002;-0.24;25.22;0.02;0.15000000000001;0.07
-1.59;-0.21;38.95;-0.02;1.33;1.09
-5.53;-0.67;-54.92;-0.12;-4.49;-2.13
4.71;0.75;4.5299999999997;0.01;0.97;0.76
7.12;-0.22;-0.83999999999969;0.03;0.47;1.38
0.13;2.15;-10.6;-0.03;-1.08;-1.15
-5.34;-0.58;-68.21;0;-2.42;-0.78
-2.75;-0.31;9.5;0.02;0.41;-0.52
12.09;0.38;99.46;0.63;5.02;2.92
-0.16;-0.040000000000003;1.75;-0.020000000000001;-1.1;-0.65
1.77;-0.02;69.38;0.060000000000001;4.29;0.92
-3.43;0.22;6.54;-0.14;0.72;-0.97000000000001
0.92000000000002;0.77;3.8699999999999;0.020000000000001;-1.23;-0.059999999999995
-0.64000000000002;0.22;35.12;0.02;0.13999999999999;-0.090000000000003
54.98;2.01;656.89;0.64;18.95;12.66
90.38;-0.81;376.32;0.81;12.48;18.29
-21.05;0.09;-242.68;-0.57;-14.29;-6.29
0.97999999999996;0.32;81.08;0.2;5.27;3.28
10.97;-0.55;3.5500000000002;0;1.11;3.44
15.01;0.2;146.49;0.14;8.58;1.01
-8.36;-0.93;114.71;0.11;8.66;-3.47
-11.93;0.48;-57.83;0.020000000000001;-5.42;-1.81
2.08;-0.57;70.63;0.1;-1.55;0.34999999999999
-34.26;-0.68;-264.86;-0.49;-12.05;-10.18
12.99;0.86;36.53;0.15;0.84;0.98999999999999
-3.03;0.4;19.32;-0.05;-0.53999999999999;-0.73
5.7399999999999;1.31;26.14;0.05;1.59;1.45
25.39;-0.8;-85.17;-0.069999999999999;-5.94;-1.62
12.68;0.75;183.98;0.22;6.3;3.56
-9.3200000000001;-0.23;31.34;-0.05;1.41;-1.7
-3.42;2.26;57.89;0.04;7.75;3.43
-4.33;1.99;-22.79;-0.04;-2.72;-0.96000000000001
-6.6;0.61;4.9099999999999;-0.060000000000001;-1.03;-1.77
-10.8;-0.68;-3.9499999999998;-0.23;-4.21;-3.82
6.86;0.029999999999998;113.57;0.11;4.96;1.06
