-7.3172973503166;2.4370916805451;-4.804204982141;4.4736692501586;23.519845210115;-0.85763545033919;39.225121658811
-8.4139858947421;-12.768028211115;-9.4372113532486;-1.3190571596796;-88.626284555744;-5.8527720048162;-90.56942837672
-9.6104298098689;-12.466918670887;-9.4499683799282;-1.2852150513609;-88.356481887388;-6.0567743066679;-89.619866206815
-11.768197054723;-17.281671980009;-9.4723899491127;-1.2300838572766;-86.626317970494;-5.4745520400475;-88.14321525297
-13.021440062953;-18.337312195899;-9.4842607855535;-1.2014878487673;-86.420581609524;-5.9328352395332;-87.310517822741
-12.343513622598;-16.928529185528;-9.4952208041639;-1.1766386921095;-85.972389497458;-6.0245473756373;-86.645941479905
-12.169329445663;-19.683672804052;-9.5266293521181;-1.1086276740352;-83.511226023606;-5.4975794340027;-84.701922871355
-3.0168326217778;-6.8262284305564;-8.9302681516735;3.5560780742969;-0.37435009453951;-7.6635396205989;8.1968746792759
-0.0035570833328692;2.0722239390562;2.4050439621907;-6.9030344605935;7.0913587133211;-2.1993896071192;-20.838717196862
-6.8596906275978;2.6549451586887;-4.8921822195478;4.3876695643332;16.530486993808;-6.9878240069016;38.195578467171
