0.054648834778875;0.056038912794458;0.055888473561681
0.082477035028155;0.083427116340391;0.083232103771621
0.097887579315146;0.098688229038919;0.098479561581684
0.10168855857076;0.10294785977529;0.10281338699705
0.076674676688472;0.079069667204774;0.079018440507084
0.070435986898373;0.073113948693146;0.073065256290334
0.064698480947574;0.064100033065496;0.062493273905384
0.047481756759167;0.049374074041585;0.049250683891009
0.053258267424626;0.05411930847318;0.053826095003578
0.078006940886355;0.07786445857987;0.077265090912877
